f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,band gap,label
3.494689E+00,1.000000E-16,0.000000E+00,-1.747344E+00,3.026489E+00,0.000000E+00,1.000000E-16,4.000000E-16,2.854116E+01,6.666670E-01,3.333330E-01,1.939168E-01,0.000000E+00,0.000000E+00,2.931839E-01,3.333330E-01,6.666670E-01,4.107670E-01,3.333330E-01,6.666670E-01,2.613503E-01,6.666670E-01,3.333330E-01,3.461850E-01,3.900000E+01,7.300000E+01,6.000000E+00,1.700000E+01,3.500000E+01,0.000000E+00,0
3.458326E+00,0.000000E+00,0.000000E+00,-1.729163E+00,2.994998E+00,0.000000E+00,0.000000E+00,-1.000000E-16,2.914451E+01,0.000000E+00,0.000000E+00,2.922984E-01,3.333330E-01,6.666670E-01,4.080116E-01,6.666670E-01,3.333330E-01,2.001603E-01,3.333330E-01,6.666670E-01,2.605895E-01,6.666670E-01,3.333330E-01,3.443431E-01,3.900000E+01,7.300000E+01,6.000000E+00,1.700000E+01,1.700000E+01,0.000000E+00,0
3.344876E+00,-1.000000E-16,0.000000E+00,-1.672438E+00,2.896748E+00,0.000000E+00,0.000000E+00,-1.000000E-16,3.115505E+01,0.000000E+00,0.000000E+00,2.900536E-01,3.333330E-01,6.666670E-01,3.979440E-01,6.666670E-01,3.333330E-01,2.255857E-01,3.333330E-01,6.666670E-01,2.545781E-01,6.666670E-01,3.333330E-01,3.372416E-01,3.900000E+01,7.300000E+01,6.000000E+00,1.700000E+01,1.000000E+00,0.000000E+00,0
3.450258E+00,-1.000000E-16,0.000000E+00,-1.725129E+00,2.988011E+00,0.000000E+00,0.000000E+00,2.000000E-16,2.928098E+01,6.666670E-01,3.333330E-01,1.994065E-01,0.000000E+00,0.000000E+00,2.984350E-01,3.333330E-01,6.666670E-01,3.930166E-01,3.333330E-01,6.666670E-01,2.654906E-01,6.666670E-01,3.333330E-01,3.490542E-01,3.900000E+01,7.300000E+01,6.000000E+00,9.000000E+00,3.500000E+01,0.000000E+00,0
3.422163E+00,1.000000E-16,0.000000E+00,-1.711081E+00,2.963680E+00,0.000000E+00,0.000000E+00,2.000000E-16,2.976372E+01,0.000000E+00,0.000000E+00,2.973023E-01,6.666670E-01,3.333330E-01,2.050967E-01,3.333330E-01,6.666670E-01,3.910903E-01,3.333330E-01,6.666670E-01,2.645716E-01,6.666670E-01,3.333330E-01,3.473421E-01,3.900000E+01,7.300000E+01,6.000000E+00,9.000000E+00,1.700000E+01,0.000000E+00,0
3.396647E+00,0.000000E+00,0.000000E+00,-1.698323E+00,2.941583E+00,0.000000E+00,1.000000E-16,-1.000000E-16,3.021258E+01,0.000000E+00,0.000000E+00,2.935127E-01,3.333330E-01,6.666670E-01,3.871087E-01,6.666670E-01,3.333330E-01,2.184617E-01,3.333330E-01,6.666670E-01,2.624654E-01,6.666670E-01,3.333330E-01,3.438544E-01,3.900000E+01,7.300000E+01,6.000000E+00,9.000000E+00,9.000000E+00,0.000000E+00,0
3.334847E+00,0.000000E+00,0.000000E+00,-1.667424E+00,2.888063E+00,0.000000E+00,0.000000E+00,1.000000E-16,3.134272E+01,0.000000E+00,0.000000E+00,2.942554E-01,3.333330E-01,6.666670E-01,3.828011E-01,6.666670E-01,3.333330E-01,2.296795E-01,3.333330E-01,6.666670E-01,2.580311E-01,6.666670E-01,3.333330E-01,3.406359E-01,3.900000E+01,7.300000E+01,6.000000E+00,9.000000E+00,1.000000E+00,0.000000E+00,0
3.285222E+00,0.000000E+00,0.000000E+00,-1.642611E+00,2.845086E+00,0.000000E+00,1.000000E-16,-1.000000E-16,3.229678E+01,0.000000E+00,0.000000E+00,2.948151E-01,3.333330E-01,6.666670E-01,3.779475E-01,6.666670E-01,3.333330E-01,2.315421E-01,3.333330E-01,6.666670E-01,2.600386E-01,6.666670E-01,3.333330E-01,3.410597E-01,3.900000E+01,7.300000E+01,6.000000E+00,1.000000E+00,1.000000E+00,0.000000E+00,0
3.453366E+00,0.000000E+00,0.000000E+00,-1.726683E+00,2.990703E+00,0.000000E+00,-1.000000E-16,3.000000E-16,2.922829E+01,6.666670E-01,3.333330E-01,1.973259E-01,0.000000E+00,0.000000E+00,2.943561E-01,3.333330E-01,6.666670E-01,3.881019E-01,3.333330E-01,6.666670E-01,2.655812E-01,6.666670E-01,3.333330E-01,3.600378E-01,3.900000E+01,7.300000E+01,6.000000E+00,8.000000E+00,3.500000E+01,0.000000E+00,0
3.432760E+00,1.000000E-16,0.000000E+00,-1.716380E+00,2.972857E+00,0.000000E+00,1.000000E-16,-1.000000E-16,2.958025E+01,0.000000E+00,0.000000E+00,2.933936E-01,6.666670E-01,3.333330E-01,2.031433E-01,3.333330E-01,6.666670E-01,3.862580E-01,3.333330E-01,6.666670E-01,2.644991E-01,6.666670E-01,3.333330E-01,3.581089E-01,3.900000E+01,7.300000E+01,6.000000E+00,8.000000E+00,1.700000E+01,0.000000E+00,0
3.423894E+00,0.000000E+00,0.000000E+00,-1.711947E+00,2.965179E+00,0.000000E+00,1.000000E-16,2.000000E-16,2.973364E+01,0.000000E+00,0.000000E+00,2.896023E-01,6.666670E-01,3.333330E-01,2.172347E-01,3.333330E-01,6.666670E-01,3.826918E-01,3.333330E-01,6.666670E-01,2.613107E-01,6.666670E-01,3.333330E-01,3.545634E-01,3.900000E+01,7.300000E+01,6.000000E+00,8.000000E+00,9.000000E+00,0.000000E+00,0
3.358806E+00,0.000000E+00,0.000000E+00,-1.679403E+00,2.908811E+00,0.000000E+00,-1.000000E-16,-8.000000E-16,3.089718E+01,0.000000E+00,0.000000E+00,2.893196E-01,6.666670E-01,3.333330E-01,2.262996E-01,3.333330E-01,6.666670E-01,3.791879E-01,3.333330E-01,6.666670E-01,2.597975E-01,6.666670E-01,3.333330E-01,3.507983E-01,3.900000E+01,7.300000E+01,6.000000E+00,8.000000E+00,1.000000E+00,0.000000E+00,0
3.322973E+00,0.000000E+00,0.000000E+00,-1.661486E+00,2.877779E+00,1.000000E-16,-1.000000E-16,8.000000E-16,3.156713E+01,0.000000E+00,0.000000E+00,2.918671E-01,3.333330E-01,6.666670E-01,3.788957E-01,6.666670E-01,3.333330E-01,2.263204E-01,3.333330E-01,6.666670E-01,2.577258E-01,6.666670E-01,3.333330E-01,3.505940E-01,3.900000E+01,7.300000E+01,6.000000E+00,8.000000E+00,8.000000E+00,1.527000E+00,1
3.523303E+00,0.000000E+00,0.000000E+00,-1.761652E+00,3.051270E+00,0.000000E+00,0.000000E+00,1.000000E-16,2.807945E+01,3.333330E-01,6.666670E-01,4.138562E-01,6.666670E-01,3.333330E-01,1.945703E-01,0.000000E+00,0.000000E+00,2.936553E-01,3.333330E-01,6.666670E-01,2.611052E-01,6.666670E-01,3.333330E-01,3.422160E-01,3.900000E+01,7.300000E+01,7.000000E+00,3.500000E+01,3.500000E+01,0.000000E+00,0
3.385461E+00,1.000000E-16,0.000000E+00,-1.692730E+00,2.931895E+00,0.000000E+00,0.000000E+00,1.000000E-16,3.041256E+01,3.333330E-01,6.666670E-01,4.019363E-01,6.666670E-01,3.333330E-01,2.252007E-01,0.000000E+00,0.000000E+00,2.885430E-01,3.333330E-01,6.666670E-01,2.554925E-01,6.666670E-01,3.333330E-01,3.342305E-01,3.900000E+01,7.300000E+01,7.000000E+00,3.500000E+01,1.000000E+00,0.000000E+00,0
3.488843E+00,0.000000E+00,0.000000E+00,-1.744422E+00,3.021427E+00,0.000000E+00,0.000000E+00,-1.000000E-16,2.863688E+01,6.666670E-01,3.333330E-01,1.970458E-01,3.333330E-01,6.666670E-01,4.070884E-01,0.000000E+00,0.000000E+00,2.955265E-01,3.333330E-01,6.666670E-01,2.626976E-01,6.666670E-01,3.333330E-01,3.430447E-01,3.900000E+01,7.300000E+01,7.000000E+00,1.700000E+01,3.500000E+01,0.000000E+00,0
3.451087E+00,1.000000E-16,0.000000E+00,-1.725544E+00,2.988729E+00,0.000000E+00,0.000000E+00,-1.000000E-16,2.926691E+01,3.333330E-01,6.666670E-01,4.043017E-01,6.666670E-01,3.333330E-01,2.034999E-01,0.000000E+00,0.000000E+00,2.944802E-01,3.333330E-01,6.666670E-01,2.618898E-01,6.666670E-01,3.333330E-01,3.412314E-01,3.900000E+01,7.300000E+01,7.000000E+00,1.700000E+01,1.700000E+01,0.000000E+00,0
3.345521E+00,0.000000E+00,0.000000E+00,-1.672760E+00,2.897306E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.114306E+01,3.333330E-01,6.666670E-01,3.956446E-01,6.666670E-01,3.333330E-01,2.272852E-01,0.000000E+00,0.000000E+00,2.901665E-01,3.333330E-01,6.666670E-01,2.572629E-01,6.666670E-01,3.333330E-01,3.350437E-01,3.900000E+01,7.300000E+01,7.000000E+00,1.700000E+01,1.000000E+00,0.000000E+00,0
3.439260E+00,0.000000E+00,0.000000E+00,-1.719630E+00,2.978487E+00,0.000000E+00,-1.000000E-16,0.000000E+00,2.946854E+01,6.666670E-01,3.333330E-01,2.023492E-01,3.333330E-01,6.666670E-01,3.895190E-01,0.000000E+00,0.000000E+00,3.009963E-01,3.333330E-01,6.666670E-01,2.665394E-01,6.666670E-01,3.333330E-01,3.459990E-01,3.900000E+01,7.300000E+01,7.000000E+00,9.000000E+00,3.500000E+01,0.000000E+00,0
3.407715E+00,-2.000000E-16,0.000000E+00,-1.703858E+00,2.951168E+00,0.000000E+00,1.000000E-16,-1.000000E-16,3.001663E+01,6.666670E-01,3.333330E-01,2.085608E-01,3.333330E-01,6.666670E-01,3.871389E-01,0.000000E+00,0.000000E+00,2.996799E-01,3.333330E-01,6.666670E-01,2.658293E-01,6.666670E-01,3.333330E-01,3.441940E-01,3.900000E+01,7.300000E+01,7.000000E+00,9.000000E+00,1.700000E+01,0.000000E+00,0
3.395030E+00,0.000000E+00,0.000000E+00,-1.697515E+00,2.940182E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.024137E+01,3.333330E-01,6.666670E-01,3.843957E-01,6.666670E-01,3.333330E-01,2.211766E-01,0.000000E+00,0.000000E+00,2.947960E-01,3.333330E-01,6.666670E-01,2.638121E-01,6.666670E-01,3.333330E-01,3.412226E-01,3.900000E+01,7.300000E+01,7.000000E+00,9.000000E+00,9.000000E+00,0.000000E+00,0
3.325056E+00,-1.000000E-16,0.000000E+00,-1.662528E+00,2.879583E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.152759E+01,3.333330E-01,6.666670E-01,3.799638E-01,6.666670E-01,3.333330E-01,2.315779E-01,0.000000E+00,0.000000E+00,2.948351E-01,3.333330E-01,6.666670E-01,2.609177E-01,6.666670E-01,3.333330E-01,3.381085E-01,3.900000E+01,7.300000E+01,7.000000E+00,9.000000E+00,1.000000E+00,0.000000E+00,0
3.247604E+00,0.000000E+00,0.000000E+00,-1.623802E+00,2.812507E+00,0.000000E+00,1.000000E-16,-4.000000E-16,3.304933E+01,3.333330E-01,6.666670E-01,3.749329E-01,6.666670E-01,3.333330E-01,2.334118E-01,0.000000E+00,0.000000E+00,2.956834E-01,3.333330E-01,6.666670E-01,2.621218E-01,6.666670E-01,3.333330E-01,3.392531E-01,3.900000E+01,7.300000E+01,7.000000E+00,1.000000E+00,1.000000E+00,0.000000E+00,0
3.399672E+00,-1.000000E-16,0.000000E+00,-1.699836E+00,2.944202E+00,0.000000E+00,1.000000E-16,-3.000000E-16,3.015884E+01,6.666670E-01,3.333330E-01,2.017953E-01,0.000000E+00,0.000000E+00,2.978121E-01,3.333330E-01,6.666670E-01,3.845300E-01,3.333330E-01,6.666670E-01,2.654733E-01,6.666670E-01,3.333330E-01,3.557923E-01,3.900000E+01,7.300000E+01,7.000000E+00,8.000000E+00,3.500000E+01,0.000000E+00,0
3.365945E+00,-1.000000E-16,0.000000E+00,-1.682972E+00,2.914994E+00,0.000000E+00,0.000000E+00,-3.000000E-16,3.076625E+01,6.666670E-01,3.333330E-01,2.076968E-01,0.000000E+00,0.000000E+00,2.968914E-01,3.333330E-01,6.666670E-01,3.825623E-01,3.333330E-01,6.666670E-01,2.645102E-01,6.666670E-01,3.333330E-01,3.537422E-01,3.900000E+01,7.300000E+01,7.000000E+00,8.000000E+00,1.700000E+01,0.000000E+00,0
3.372043E+00,0.000000E+00,0.000000E+00,-1.686021E+00,2.920275E+00,0.000000E+00,1.000000E-16,-6.000000E-16,3.065508E+01,6.666670E-01,3.333330E-01,2.203503E-01,0.000000E+00,0.000000E+00,2.912252E-01,3.333330E-01,6.666670E-01,3.802406E-01,3.333330E-01,6.666670E-01,2.626193E-01,6.666670E-01,3.333330E-01,3.509675E-01,3.900000E+01,7.300000E+01,7.000000E+00,8.000000E+00,9.000000E+00,0.000000E+00,0
3.262650E+00,0.000000E+00,0.000000E+00,-1.631325E+00,2.825537E+00,1.000000E-16,-3.000000E-16,1.400000E-15,3.274521E+01,6.666670E-01,3.333330E-01,2.326730E-01,0.000000E+00,0.000000E+00,2.934669E-01,3.333330E-01,6.666670E-01,3.748047E-01,3.333330E-01,6.666670E-01,2.584306E-01,6.666670E-01,3.333330E-01,3.460278E-01,3.900000E+01,7.300000E+01,7.000000E+00,8.000000E+00,1.000000E+00,0.000000E+00,0
3.317348E+00,0.000000E+00,0.000000E+00,-1.658674E+00,2.872908E+00,-1.000000E-16,-1.000000E-16,0.000000E+00,3.167426E+01,0.000000E+00,0.000000E+00,2.934433E-01,3.333330E-01,6.666670E-01,3.768515E-01,6.666670E-01,3.333330E-01,2.284915E-01,3.333330E-01,6.666670E-01,2.582373E-01,6.666670E-01,3.333330E-01,3.483793E-01,3.900000E+01,7.300000E+01,7.000000E+00,8.000000E+00,8.000000E+00,0.000000E+00,0
3.511486E+00,0.000000E+00,0.000000E+00,-1.755743E+00,3.041037E+00,0.000000E+00,0.000000E+00,1.000000E-16,2.826875E+01,3.333330E-01,6.666670E-01,4.159487E-01,6.666670E-01,3.333330E-01,1.945489E-01,0.000000E+00,0.000000E+00,2.929251E-01,3.333330E-01,6.666670E-01,2.575134E-01,6.666670E-01,3.333330E-01,3.444668E-01,3.900000E+01,2.200000E+01,6.000000E+00,3.500000E+01,3.500000E+01,0.000000E+00,0
3.402527E+00,0.000000E+00,0.000000E+00,-1.701264E+00,2.946675E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.010824E+01,3.333330E-01,6.666670E-01,4.051178E-01,0.000000E+00,0.000000E+00,2.870673E-01,6.666670E-01,3.333330E-01,2.227932E-01,3.333330E-01,6.666670E-01,2.535710E-01,6.666670E-01,3.333330E-01,3.368536E-01,3.900000E+01,2.200000E+01,6.000000E+00,3.500000E+01,1.000000E+00,0.000000E+00,0
3.477745E+00,0.000000E+00,0.000000E+00,-1.738872E+00,3.011815E+00,0.000000E+00,0.000000E+00,-1.000000E-16,2.881995E+01,6.666670E-01,3.333330E-01,1.973556E-01,0.000000E+00,0.000000E+00,2.943496E-01,3.333330E-01,6.666670E-01,4.090822E-01,3.333330E-01,6.666670E-01,2.594301E-01,6.666670E-01,3.333330E-01,3.451855E-01,3.900000E+01,2.200000E+01,6.000000E+00,1.700000E+01,3.500000E+01,0.000000E+00,0
3.435835E+00,0.000000E+00,0.000000E+00,-1.717917E+00,2.975520E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.952732E+01,0.000000E+00,0.000000E+00,2.934116E-01,3.333330E-01,6.666670E-01,4.062233E-01,6.666670E-01,3.333330E-01,2.036867E-01,3.333330E-01,6.666670E-01,2.587620E-01,6.666670E-01,3.333330E-01,3.433194E-01,3.900000E+01,2.200000E+01,6.000000E+00,1.700000E+01,1.700000E+01,0.000000E+00,0
3.361847E+00,0.000000E+00,0.000000E+00,-1.680923E+00,2.911445E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.084131E+01,0.000000E+00,0.000000E+00,2.885339E-01,3.333330E-01,6.666670E-01,3.985670E-01,6.666670E-01,3.333330E-01,2.252418E-01,3.333330E-01,6.666670E-01,2.555569E-01,6.666670E-01,3.333330E-01,3.375033E-01,3.900000E+01,2.200000E+01,6.000000E+00,1.700000E+01,1.000000E+00,0.000000E+00,0
3.440964E+00,0.000000E+00,0.000000E+00,-1.720482E+00,2.979962E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.943936E+01,6.666670E-01,3.333330E-01,2.027740E-01,0.000000E+00,0.000000E+00,2.989129E-01,3.333330E-01,6.666670E-01,3.915414E-01,3.333330E-01,6.666670E-01,2.638113E-01,6.666670E-01,3.333330E-01,3.483634E-01,3.900000E+01,2.200000E+01,6.000000E+00,9.000000E+00,3.500000E+01,0.000000E+00,0
3.405510E+00,0.000000E+00,0.000000E+00,-1.702755E+00,2.949258E+00,0.000000E+00,0.000000E+00,-1.000000E-16,3.005553E+01,0.000000E+00,0.000000E+00,2.979626E-01,6.666670E-01,3.333330E-01,2.088257E-01,3.333330E-01,6.666670E-01,3.890546E-01,3.333330E-01,6.666670E-01,2.630658E-01,6.666670E-01,3.333330E-01,3.464942E-01,3.900000E+01,2.200000E+01,6.000000E+00,9.000000E+00,1.700000E+01,0.000000E+00,0
3.377666E+00,0.000000E+00,0.000000E+00,-1.688833E+00,2.925144E+00,0.000000E+00,0.000000E+00,-2.000000E-16,3.055310E+01,0.000000E+00,0.000000E+00,2.947423E-01,3.333330E-01,6.666670E-01,3.853759E-01,6.666670E-01,3.333330E-01,2.221753E-01,3.333330E-01,6.666670E-01,2.601566E-01,6.666670E-01,3.333330E-01,3.429529E-01,3.900000E+01,2.200000E+01,6.000000E+00,9.000000E+00,9.000000E+00,0.000000E+00,0
3.350375E+00,0.000000E+00,0.000000E+00,-1.675188E+00,2.901510E+00,0.000000E+00,1.000000E-16,0.000000E+00,3.105287E+01,0.000000E+00,0.000000E+00,2.928810E-01,3.333330E-01,6.666670E-01,3.832281E-01,6.666670E-01,3.333330E-01,2.291221E-01,3.333330E-01,6.666670E-01,2.592799E-01,6.666670E-01,3.333330E-01,3.408918E-01,3.900000E+01,2.200000E+01,6.000000E+00,9.000000E+00,1.000000E+00,0.000000E+00,0
3.287537E+00,0.000000E+00,0.000000E+00,-1.643768E+00,2.847090E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.225131E+01,0.000000E+00,0.000000E+00,2.930532E-01,3.333330E-01,6.666670E-01,3.778461E-01,6.666670E-01,3.333330E-01,2.316911E-01,3.333330E-01,6.666670E-01,2.615452E-01,6.666670E-01,3.333330E-01,3.412673E-01,3.900000E+01,2.200000E+01,6.000000E+00,1.000000E+00,1.000000E+00,0.000000E+00,0
3.450685E+00,0.000000E+00,0.000000E+00,-1.725343E+00,2.988381E+00,0.000000E+00,0.000000E+00,2.000000E-16,2.927372E+01,6.666670E-01,3.333330E-01,2.024359E-01,0.000000E+00,0.000000E+00,2.939471E-01,3.333330E-01,6.666670E-01,3.854992E-01,3.333330E-01,6.666670E-01,2.653097E-01,6.666670E-01,3.333330E-01,3.582111E-01,3.900000E+01,2.200000E+01,6.000000E+00,8.000000E+00,3.500000E+01,1.611000E+00,1
3.413191E+00,0.000000E+00,0.000000E+00,-1.706595E+00,2.955910E+00,1.000000E-16,-1.000000E-16,-2.000000E-16,2.992041E+01,0.000000E+00,0.000000E+00,2.931929E-01,6.666670E-01,3.333330E-01,2.082014E-01,3.333330E-01,6.666670E-01,3.836151E-01,3.333330E-01,6.666670E-01,2.643507E-01,6.666670E-01,3.333330E-01,3.560427E-01,3.900000E+01,2.200000E+01,6.000000E+00,8.000000E+00,1.700000E+01,2.016000E+00,1
3.381950E+00,0.000000E+00,0.000000E+00,-1.690975E+00,2.928854E+00,0.000000E+00,-2.000000E-16,-3.000000E-16,3.047575E+01,0.000000E+00,0.000000E+00,2.903938E-01,6.666670E-01,3.333330E-01,2.220787E-01,3.333330E-01,6.666670E-01,3.799270E-01,3.333330E-01,6.666670E-01,2.609178E-01,6.666670E-01,3.333330E-01,3.520856E-01,3.900000E+01,2.200000E+01,6.000000E+00,8.000000E+00,9.000000E+00,2.021000E+00,1
3.357192E+00,0.000000E+00,0.000000E+00,-1.678596E+00,2.907413E+00,0.000000E+00,1.000000E-16,-2.000000E-16,3.092690E+01,0.000000E+00,0.000000E+00,2.886566E-01,6.666670E-01,3.333330E-01,2.284854E-01,3.333330E-01,6.666670E-01,3.778593E-01,3.333330E-01,6.666670E-01,2.606002E-01,6.666670E-01,3.333330E-01,3.498015E-01,3.900000E+01,2.200000E+01,6.000000E+00,8.000000E+00,1.000000E+00,1.103000E+00,1
3.315860E+00,0.000000E+00,0.000000E+00,-1.657930E+00,2.871619E+00,0.000000E+00,-1.000000E-16,-5.000000E-16,3.170270E+01,0.000000E+00,0.000000E+00,2.928278E-01,3.333330E-01,6.666670E-01,3.779896E-01,6.666670E-01,3.333330E-01,2.302853E-01,3.333330E-01,6.666670E-01,2.548951E-01,6.666670E-01,3.333330E-01,3.494051E-01,3.900000E+01,2.200000E+01,6.000000E+00,8.000000E+00,8.000000E+00,0.000000E+00,0
3.488297E+00,0.000000E+00,0.000000E+00,-1.744149E+00,3.020954E+00,0.000000E+00,0.000000E+00,1.000000E-16,2.864585E+01,3.333330E-01,6.666670E-01,4.118417E-01,6.666670E-01,3.333330E-01,1.985924E-01,0.000000E+00,0.000000E+00,2.935001E-01,3.333330E-01,6.666670E-01,2.604488E-01,6.666670E-01,3.333330E-01,3.410199E-01,3.900000E+01,2.200000E+01,7.000000E+00,3.500000E+01,3.500000E+01,0.000000E+00,0
3.366377E+00,0.000000E+00,0.000000E+00,-1.683189E+00,2.915368E+00,0.000000E+00,2.000000E-16,-2.000000E-16,3.075835E+01,3.333330E-01,6.666670E-01,4.007157E-01,6.666670E-01,3.333330E-01,2.268039E-01,0.000000E+00,0.000000E+00,2.885003E-01,3.333330E-01,6.666670E-01,2.558769E-01,6.666670E-01,3.333330E-01,3.335061E-01,3.900000E+01,2.200000E+01,7.000000E+00,3.500000E+01,1.000000E+00,0.000000E+00,0
3.454636E+00,0.000000E+00,0.000000E+00,-1.727318E+00,2.991802E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.920681E+01,6.666670E-01,3.333330E-01,2.011854E-01,3.333330E-01,6.666670E-01,4.052437E-01,0.000000E+00,0.000000E+00,2.949411E-01,3.333330E-01,6.666670E-01,2.622475E-01,6.666670E-01,3.333330E-01,3.417852E-01,3.900000E+01,2.200000E+01,7.000000E+00,1.700000E+01,3.500000E+01,0.000000E+00,0
3.411261E+00,0.000000E+00,0.000000E+00,-1.705630E+00,2.954239E+00,0.000000E+00,0.000000E+00,-7.000000E-16,2.995427E+01,3.333330E-01,6.666670E-01,4.023806E-01,6.666670E-01,3.333330E-01,2.076102E-01,0.000000E+00,0.000000E+00,2.936885E-01,3.333330E-01,6.666670E-01,2.616849E-01,6.666670E-01,3.333330E-01,3.400388E-01,3.900000E+01,2.200000E+01,7.000000E+00,1.700000E+01,1.700000E+01,0.000000E+00,0
3.320251E+00,0.000000E+00,0.000000E+00,-1.660125E+00,2.875421E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.161891E+01,3.333330E-01,6.666670E-01,3.941800E-01,6.666670E-01,3.333330E-01,2.292664E-01,0.000000E+00,0.000000E+00,2.901578E-01,3.333330E-01,6.666670E-01,2.576417E-01,6.666670E-01,3.333330E-01,3.341571E-01,3.900000E+01,2.200000E+01,7.000000E+00,1.700000E+01,1.000000E+00,0.000000E+00,0
3.417916E+00,1.000000E-16,0.000000E+00,-1.708958E+00,2.960002E+00,0.000000E+00,1.000000E-16,0.000000E+00,2.983773E+01,6.666670E-01,3.333330E-01,2.063476E-01,3.333330E-01,6.666670E-01,3.880457E-01,0.000000E+00,0.000000E+00,3.000275E-01,3.333330E-01,6.666670E-01,2.662465E-01,6.666670E-01,3.333330E-01,3.447356E-01,3.900000E+01,2.200000E+01,7.000000E+00,9.000000E+00,3.500000E+01,0.000000E+00,0
3.382539E+00,0.000000E+00,0.000000E+00,-1.691270E+00,2.929365E+00,0.000000E+00,1.000000E-16,2.000000E-16,3.046512E+01,6.666670E-01,3.333330E-01,2.122550E-01,3.333330E-01,6.666670E-01,3.860247E-01,0.000000E+00,0.000000E+00,2.985813E-01,3.333330E-01,6.666670E-01,2.655056E-01,6.666670E-01,3.333330E-01,3.430364E-01,3.900000E+01,2.200000E+01,7.000000E+00,9.000000E+00,1.700000E+01,0.000000E+00,0
3.362305E+00,1.000000E-16,0.000000E+00,-1.681153E+00,2.911842E+00,0.000000E+00,0.000000E+00,2.000000E-16,3.083289E+01,3.333330E-01,6.666670E-01,3.828153E-01,6.666670E-01,3.333330E-01,2.256207E-01,0.000000E+00,0.000000E+00,2.942727E-01,3.333330E-01,6.666670E-01,2.629090E-01,6.666670E-01,3.333330E-01,3.397853E-01,3.900000E+01,2.200000E+01,7.000000E+00,9.000000E+00,9.000000E+00,0.000000E+00,0
3.312640E+00,0.000000E+00,0.000000E+00,-1.656320E+00,2.868830E+00,0.000000E+00,0.000000E+00,1.000000E-16,3.176437E+01,3.333330E-01,6.666670E-01,3.790837E-01,6.666670E-01,3.333330E-01,2.333846E-01,0.000000E+00,0.000000E+00,2.947788E-01,3.333330E-01,6.666670E-01,2.608647E-01,6.666670E-01,3.333330E-01,3.372912E-01,3.900000E+01,2.200000E+01,7.000000E+00,9.000000E+00,1.000000E+00,0.000000E+00,0
3.243822E+00,0.000000E+00,0.000000E+00,-1.621911E+00,2.809232E+00,0.000000E+00,0.000000E+00,-1.000000E-16,3.312643E+01,3.333330E-01,6.666670E-01,3.737934E-01,6.666670E-01,3.333330E-01,2.357177E-01,0.000000E+00,0.000000E+00,2.945997E-01,3.333330E-01,6.666670E-01,2.633456E-01,6.666670E-01,3.333330E-01,3.379466E-01,3.900000E+01,2.200000E+01,7.000000E+00,1.000000E+00,1.000000E+00,0.000000E+00,0
3.427220E+00,0.000000E+00,0.000000E+00,-1.713610E+00,2.968060E+00,0.000000E+00,0.000000E+00,-5.000000E-16,2.967595E+01,6.666670E-01,3.333330E-01,2.047262E-01,0.000000E+00,0.000000E+00,2.959302E-01,3.333330E-01,6.666670E-01,3.832997E-01,3.333330E-01,6.666670E-01,2.660508E-01,6.666670E-01,3.333330E-01,3.553961E-01,3.900000E+01,2.200000E+01,7.000000E+00,8.000000E+00,3.500000E+01,0.000000E+00,0
3.392306E+00,0.000000E+00,0.000000E+00,-1.696153E+00,2.937823E+00,0.000000E+00,0.000000E+00,1.000000E-16,3.028996E+01,6.666670E-01,3.333330E-01,2.107465E-01,0.000000E+00,0.000000E+00,2.950051E-01,3.333330E-01,6.666670E-01,3.813599E-01,3.333330E-01,6.666670E-01,2.650085E-01,6.666670E-01,3.333330E-01,3.532829E-01,3.900000E+01,2.200000E+01,7.000000E+00,8.000000E+00,1.700000E+01,0.000000E+00,0
3.377308E+00,0.000000E+00,0.000000E+00,-1.688654E+00,2.924834E+00,0.000000E+00,0.000000E+00,1.000000E-16,3.055958E+01,6.666670E-01,3.333330E-01,2.256980E-01,0.000000E+00,0.000000E+00,2.910188E-01,3.333330E-01,6.666670E-01,3.774182E-01,3.333330E-01,6.666670E-01,2.619099E-01,6.666670E-01,3.333330E-01,3.493580E-01,3.900000E+01,2.200000E+01,7.000000E+00,8.000000E+00,9.000000E+00,0.000000E+00,0
3.325967E+00,0.000000E+00,0.000000E+00,-1.662983E+00,2.880372E+00,0.000000E+00,-2.000000E-16,-7.000000E-16,3.151032E+01,6.666670E-01,3.333330E-01,2.311835E-01,0.000000E+00,0.000000E+00,2.904738E-01,3.333330E-01,6.666670E-01,3.752665E-01,3.333330E-01,6.666670E-01,2.616091E-01,6.666670E-01,3.333330E-01,3.468701E-01,3.900000E+01,2.200000E+01,7.000000E+00,8.000000E+00,1.000000E+00,0.000000E+00,0
