nn1,nn2,nn3,nn4,nn5,np1,np2,np3,np4,np5,ne1,ne2,ne3,ne4,ne5,p1,p2,p3,p4,p5,gno1,gno2,gno3,gno4,gno5,ar1,ar2,ar3,ar4,ar5,en1,en2,en3,en4,en5,ie1,ie2,ie3,ie4,ie5,d1,d2,d3,d4,d5,mp1,mp2,mp3,mp4,mp5,bp1,bp2,bp3,bp4,bp5,numiso1,numiso2,numiso3,numiso4,numiso5,shell1,shell2,shell3,shell4,shell5,spheat1,spheat2,spheat3,spheat4,spheat5,var1,var2,var3,var4,var5,var6,var7,var8,var9,var10,var11,var12,var13,var14,label
28,28,7,18,45,23,23,7,17,35,23,23,7,17,35,4,4,2,3,4,5,5,15,17,17,1.9,1.9,0.75,0.97,1.1,1.63,1.63,3.04,3.16,2.96,6.7462,6.7462,14.5341,12.9676,11.8138,6.11,6.11,0.00125,0.00321,3.12,2175.15,2175.15,63.29,172.31,266.05,3680,3680,77.36,239.11,332,9,9,8,11,19,4,4,2,3,4,0.489,0.489,1.04,0.479,0.474,158.16,83.2,83.2,0.64,31.36,0.233704,0.490264,10.45043028,7.461624266,971750.0494,2886212.763,16.16,0.64,0.04971816,0
28,28,7,18,18,23,23,7,17,17,23,23,7,17,17,4,4,2,3,3,5,5,15,17,17,1.9,1.9,0.75,0.97,0.97,1.63,1.63,3.04,3.16,3.16,6.7462,6.7462,14.5341,12.9676,12.9676,6.11,6.11,0.00125,0.00321,0.00321,2175.15,2175.15,63.29,172.31,172.31,3680,3680,77.36,239.11,239.11,9,9,8,11,11,4,4,2,3,3,0.489,0.489,1.04,0.479,0.479,60.96,34.24,34.24,0.56,31.36,0.248056,0.534744,11.24135557,8.952207889,999565.9321,2934770.081,1.44,0.56,0.04948176,0
28,28,7,18,0,23,23,7,17,1,23,23,7,17,1,4,4,2,3,1,5,5,15,17,1,1.9,1.9,0.75,0.97,0.79,1.63,1.63,3.04,3.16,2.2,6.7462,6.7462,14.5341,12.9676,13.5984,6.11,6.11,0.00125,0.00321,0.0000899,2175.15,2175.15,63.29,172.31,14.175,3680,3680,77.36,239.11,20.28,9,9,8,11,3,4,4,2,3,1,0.489,0.489,1.04,0.479,14.304,125.76,77.76,77.76,1.36,39.04,0.276856,0.437976,11.85388255,8.955257565,1052862.867,3060075.466,7.2,1.36,29.98779576,0
28,28,7,10,45,23,23,7,9,35,23,23,7,9,35,4,4,2,2,4,5,5,15,17,17,1.9,1.9,0.75,0.57,1.1,1.63,1.63,3.04,3.98,2.96,6.7462,6.7462,14.5341,17.4228,11.8138,6.11,6.11,0.00125,0.0017,3.12,2175.15,2175.15,63.29,53.63,266.05,3680,3680,77.36,85.03,332,9,9,8,6,19,4,4,2,2,4,0.489,0.489,1.04,0.824,0.474,191.44,106.24,106.24,0.96,31.36,0.315944,0.819576,17.91395953,7.463476302,1011890.094,2973990.043,20.56,0.96,0.05286456,0
28,28,7,10,18,23,23,7,9,17,23,23,7,9,17,4,4,2,2,3,5,5,15,17,17,1.9,1.9,0.75,0.57,0.97,1.63,1.63,3.04,3.98,3.16,6.7462,6.7462,14.5341,17.4228,12.9676,6.11,6.11,0.00125,0.0017,0.00321,2175.15,2175.15,63.29,53.63,172.31,3680,3680,77.36,85.03,239.11,9,9,8,6,11,4,4,2,2,3,0.489,0.489,1.04,0.824,0.479,76.96,45.76,45.76,0.8,31.36,0.326136,0.850936,18.29365203,8.953683417,1038815.972,3021402.363,2.64,0.8,0.05249016,0
28,28,7,10,10,23,23,7,9,9,23,23,7,9,9,4,4,2,2,2,5,5,15,17,17,1.9,1.9,0.75,0.57,0.57,1.63,1.63,3.04,3.98,3.98,6.7462,6.7462,14.5341,17.4228,17.4228,6.11,6.11,0.00125,0.0017,0.0017,2175.15,2175.15,63.29,53.63,53.63,3680,3680,77.36,85.03,85.03,9,9,8,6,6,4,4,2,2,2,0.489,0.489,1.04,0.824,0.824,87.84,52.16,52.16,0.96,31.36,0.391416,1.113336,23.75804394,8.955158764,1076939.216,3106135.392,1.84,0.96,0.04597656,0
28,28,7,10,0,23,23,7,9,1,23,23,7,9,1,4,4,2,2,1,5,5,15,17,1,1.9,1.9,0.75,0.57,0.79,1.63,1.63,3.04,3.98,2.2,6.7462,6.7462,14.5341,17.4228,13.5984,6.11,6.11,0.00125,0.0017,0.0000899,2175.15,2175.15,63.29,53.63,14.175,3680,3680,77.36,85.03,20.28,9,9,8,6,3,4,4,2,2,1,0.489,0.489,1.04,0.824,14.304,130.24,79.04,79.04,1.44,39.04,0.349176,0.817144,18.68135181,8.956732716,1090611.509,3144010.361,5.2,1.44,29.60923416,0
28,28,7,0,0,23,23,7,1,1,23,23,7,1,1,4,4,2,1,1,5,5,15,1,1,1.9,1.9,0.75,0.79,0.79,1.63,1.63,3.04,2.2,2.2,6.7462,6.7462,14.5341,13.5984,13.5984,6.11,6.11,0.00125,0.0000899,0.0000899,2175.15,2175.15,63.29,14.175,14.175,3680,3680,77.36,20.28,20.28,9,9,8,3,3,4,4,2,1,1,0.489,0.489,1.04,14.304,14.304,164.64,100.8,100.8,1.84,26.24,0.303064,0.26748,12.43457685,8.958306461,1104159.268,3181549.924,7.84,1.84,44.63565976,0
28,28,7,8,45,23,23,7,8,35,23,23,7,8,35,4,4,2,2,4,5,5,15,16,17,1.9,1.9,0.75,0.65,1.1,1.63,1.63,3.04,3.44,2.96,6.7462,6.7462,14.5341,13.6181,11.8138,6.11,6.11,0.00125,0.00143,3.12,2175.15,2175.15,63.29,50.5,266.05,3680,3680,77.36,90.2,332,9,9,8,8,19,4,4,2,2,4,0.489,0.489,1.04,0.918,0.474,202.96,110.56,110.56,0.96,29.44,0.2954,0.57852,11.14418073,7.463807538,1013009.728,2970921.586,17.84,0.96,0.0603244,0
28,28,7,8,18,23,23,7,8,17,23,23,7,8,17,4,4,2,2,3,5,5,15,16,17,1.9,1.9,0.75,0.65,0.97,1.63,1.63,3.04,3.44,3.16,6.7462,6.7462,14.5341,13.6181,12.9676,6.11,6.11,0.00125,0.00143,0.00321,2175.15,2175.15,63.29,50.5,172.31,3680,3680,77.36,90.2,239.11,9,9,8,8,11,4,4,2,2,3,0.489,0.489,1.04,0.918,0.479,84.16,48.64,48.64,0.8,29.44,0.306424,0.61852,11.87506226,8.953947331,1039912.133,3018372.325,1.2,0.8,0.0599124,0
28,28,7,8,10,23,23,7,8,9,23,23,7,8,9,4,4,2,2,2,5,5,15,16,17,1.9,1.9,0.75,0.65,0.57,1.63,1.63,3.04,3.44,3.98,6.7462,6.7462,14.5341,13.6181,17.4228,6.11,6.11,0.00125,0.00143,0.0017,2175.15,2175.15,63.29,50.5,53.63,3680,3680,77.36,90.2,85.03,9,9,8,8,6,4,4,2,2,2,0.489,0.489,1.04,0.918,0.824,93.76,54.4,54.4,0.96,29.44,0.374264,0.916344,18.69551012,8.955422644,1078005.659,3103169.082,1.2,0.96,0.0508044,0
28,28,7,8,0,23,23,7,8,1,23,23,7,8,1,4,4,2,2,1,5,5,15,16,1,1.9,1.9,0.75,0.65,0.79,1.63,1.63,3.04,3.44,2.2,6.7462,6.7462,14.5341,13.6181,13.5984,6.11,6.11,0.00125,0.00143,0.0000899,2175.15,2175.15,63.29,50.5,14.175,3680,3680,77.36,90.2,20.28,9,9,8,8,3,4,4,2,2,1,0.489,0.489,1.04,0.918,14.304,134.56,80.64,80.64,1.44,35.84,0.330616,0.543256,12.45476241,8.956996562,1091668.074,3141070.831,5.04,1.44,29.5126924,0
28,28,7,8,8,23,23,7,8,8,23,23,7,8,8,4,4,2,2,2,5,5,15,16,16,1.9,1.9,0.75,0.65,0.65,1.63,1.63,3.04,3.44,3.44,6.7462,6.7462,14.5341,13.6181,13.6181,6.11,6.11,0.00125,0.00143,0.00143,2175.15,2175.15,63.29,50.5,50.5,3680,3680,77.36,90.2,90.2,9,9,8,8,8,4,4,2,2,2,0.489,0.489,1.04,0.918,0.918,99.36,56.56,56.56,0.96,27.44,0.3566,0.696024,12.47491693,8.955686519,1079071.319,3100200.633,0.24,0.96,0.05492536,0
28,110,6,45,45,23,74,6,35,35,23,74,6,35,35,4,6,2,4,4,5,6,14,17,17,1.9,2,0.91,1.1,1.1,1.63,2.36,2.55,2.96,2.96,6.7462,7.864,11.2603,11.8138,11.8138,6.11,19.3,2.27,3.12,3.12,2175.15,3680.15,3948.15,266.05,266.05,3680,5828,4300,332,332,9,22,7,19,19,4,6,2,4,4,0.489,0.132,0.709,0.474,0.474,1203.76,501.04,501.04,1.6,27.76,0.206016,0.240376,4.653485338,40.866104,2527903.282,4866135.04,36.16,1.6,0.03414424,0
28,110,6,45,0,23,74,6,35,1,23,74,6,35,1,4,6,2,4,1,5,6,14,17,1,1.9,2,0.91,1.1,0.79,1.63,2.36,2.55,2.96,2.2,6.7462,7.864,11.2603,11.8138,13.5984,6.11,19.3,2.27,3.12,0.0000899,2175.15,3680.15,3948.15,266.05,14.175,3680,5828,4300,332,20.28,9,22,7,19,3,4,6,2,4,1,0.489,0.132,0.709,0.474,14.304,1560.16,680.56,680.56,3.04,35.44,0.25884,0.19052,6.529471134,46.99605849,2719510.64,5201182.669,52.8,3.04,30.73895704,0
28,110,6,18,45,23,74,6,17,35,23,74,6,17,35,4,6,2,3,4,5,6,14,17,17,1.9,2,0.91,0.97,1.1,1.63,2.36,2.55,3.16,2.96,6.7462,7.864,11.2603,12.9676,11.8138,6.11,19.3,2.27,0.00321,3.12,2175.15,3680.15,3948.15,172.31,266.05,3680,5828,4300,239.11,332,9,22,7,11,19,4,6,2,3,4,0.489,0.132,0.709,0.479,0.474,1339.84,550,550,1.76,27.76,0.224424,0.284216,5.749918402,46.98837221,2596841.778,4962724.143,34.24,1.76,0.03418504,0
28,110,6,18,18,23,74,6,17,17,23,74,6,17,17,4,6,2,3,3,5,6,14,17,17,1.9,2,0.91,0.97,0.97,1.63,2.36,2.55,3.16,3.16,6.7462,7.864,11.2603,12.9676,12.9676,6.11,19.3,2.27,0.00321,0.00321,2175.15,3680.15,3948.15,172.31,172.31,3680,5828,4300,239.11,239.11,9,22,7,11,11,4,6,2,3,3,0.489,0.132,0.709,0.479,0.479,1417.6,573.04,573.04,1.84,27.76,0.24148,0.324856,6.73985111,52.33349002,2665077.299,5058622.961,27.2,1.84,0.03422384,0
28,110,6,18,0,23,74,6,17,1,23,74,6,17,1,4,6,2,3,1,5,6,14,17,1,1.9,2,0.91,0.97,0.79,1.63,2.36,2.55,3.16,2.2,6.7462,7.864,11.2603,12.9676,13.5984,6.11,19.3,2.27,0.00321,0.0000899,2175.15,3680.15,3948.15,172.31,14.175,3680,5828,4300,239.11,20.28,9,22,7,11,3,4,6,2,3,1,0.489,0.132,0.709,0.479,14.304,1599.04,680.56,680.56,2.96,35.44,0.274024,0.24652,7.46117848,52.34039833,2786560.275,5295455.318,40.64,2.96,30.73346584,0
28,110,6,10,45,23,74,6,9,35,23,74,6,9,35,4,6,2,2,4,5,6,14,17,17,1.9,2,0.91,0.57,1.1,1.63,2.36,2.55,3.98,2.96,6.7462,7.864,11.2603,17.4228,11.8138,6.11,19.3,2.27,0.0017,3.12,2175.15,3680.15,3948.15,53.63,266.05,3680,5828,4300,85.03,332,9,22,7,6,19,4,6,2,2,4,0.489,0.132,0.709,0.824,0.474,1424.96,605.04,605.04,2.24,27.76,0.314984,0.597784,13.98188055,46.99209166,2688155.31,5129028.48,43.44,2.24,0.05632024,0
28,110,6,10,18,23,74,6,9,17,23,74,6,9,17,4,6,2,2,3,5,6,14,17,17,1.9,2,0.91,0.57,0.97,1.63,2.36,2.55,3.98,3.16,6.7462,7.864,11.2603,17.4228,12.9676,6.11,19.3,2.27,0.0017,0.00321,2175.15,3680.15,3948.15,53.63,172.31,3680,5828,4300,85.03,239.11,9,22,7,6,11,4,6,2,2,3,0.489,0.132,0.709,0.824,0.479,1485.44,616.56,616.56,2.24,27.76,0.32788,0.625304,14.56058047,52.33683297,2755500.825,5223782.299,33.2,2.24,0.05622104,0
28,110,6,10,10,23,74,6,9,9,23,74,6,9,9,4,6,2,2,2,5,6,14,17,17,1.9,2,0.91,0.57,0.57,1.63,2.36,2.55,3.98,3.98,6.7462,7.864,11.2603,17.4228,17.4228,6.11,19.3,2.27,0.0017,0.0017,2175.15,3680.15,3948.15,53.63,53.63,3680,5828,4300,85.03,85.03,9,22,7,6,6,4,6,2,2,2,0.489,0.132,0.709,0.824,0.824,1548.16,654.96,654.96,2.56,27.76,0.40148,0.87196,20.79340527,52.34017573,2844797.556,5387042.386,37.2,2.56,0.06869624,0
28,110,6,10,0,23,74,6,9,1,23,74,6,9,1,4,6,2,2,1,5,6,14,17,1,1.9,2,0.91,0.57,0.79,1.63,2.36,2.55,3.98,2.2,6.7462,7.864,11.2603,17.4228,13.5984,6.11,19.3,2.27,0.0017,0.0000899,2175.15,3680.15,3948.15,53.63,14.175,3680,5828,4300,85.03,20.28,9,22,7,6,3,4,6,2,2,1,0.489,0.132,0.709,0.824,14.304,1655.36,713.84,713.84,3.2,35.44,0.354664,0.609944,15.05708063,52.3437409,2875482.404,5457917.27,43.44,3.2,30.37389304,0
28,110,6,0,0,23,74,6,1,1,23,74,6,1,1,4,6,2,1,1,5,6,14,1,1,1.9,2,0.91,0.79,0.79,1.63,2.36,2.55,2.2,2.2,6.7462,7.864,11.2603,13.5984,13.5984,6.11,19.3,2.27,0.0000899,0.0000899,2175.15,3680.15,3948.15,14.175,14.175,3680,5828,4300,20.28,20.28,9,22,7,3,3,4,6,2,1,1,0.489,0.132,0.709,14.304,14.304,1754.56,767.6,767.6,3.76,22.64,0.303976,0.094456,8.150673158,52.34730585,2906042.716,5528456.748,48.96,3.76,46.14225784,0
28,110,6,8,45,23,74,6,8,35,23,74,6,8,35,4,6,2,2,4,5,6,14,16,17,1.9,2,0.91,0.65,1.1,1.63,2.36,2.55,3.44,2.96,6.7462,7.864,11.2603,13.6181,11.8138,6.11,19.3,2.27,0.00143,3.12,2175.15,3680.15,3948.15,50.5,266.05,3680,5828,4300,90.2,332,9,22,7,8,19,4,6,2,2,4,0.489,0.132,0.709,0.918,0.474,1449.44,613.36,613.36,2.24,25.84,0.292776,0.367096,6.555867086,46.99275681,2690624.564,5123325.126,38.8,2.24,0.06895384,0
28,110,6,8,18,23,74,6,8,17,23,74,6,8,17,4,6,2,2,3,5,6,14,16,17,1.9,2,0.91,0.65,0.97,1.63,2.36,2.55,3.44,3.16,6.7462,7.864,11.2603,13.6181,12.9676,6.11,19.3,2.27,0.00143,0.00321,2175.15,3680.15,3948.15,50.5,172.31,3680,5828,4300,90.2,239.11,9,22,7,8,11,4,6,2,2,3,0.489,0.132,0.709,0.918,0.479,1505.6,623.44,623.44,2.24,25.84,0.306504,0.403256,7.485756042,52.33743079,2757946.607,5218117.365,29.84,2.24,0.06881704,0
28,110,6,8,10,23,74,6,8,9,23,74,6,8,9,4,6,2,2,2,5,6,14,16,17,1.9,2,0.91,0.65,0.57,1.63,2.36,2.55,3.44,3.98,6.7462,7.864,11.2603,13.6181,17.4228,6.11,19.3,2.27,0.00143,0.0017,2175.15,3680.15,3948.15,50.5,53.63,3680,5828,4300,90.2,85.03,9,22,7,8,6,4,6,2,2,2,0.489,0.132,0.709,0.918,0.824,1567.04,661.2,661.2,2.56,25.84,0.382664,0.685336,15.0746368,52.34077352,2847213.621,5381441.179,34.64,2.56,0.07869784,0
28,110,6,8,0,23,74,6,8,1,23,74,6,8,1,4,6,2,2,1,5,6,14,16,1,1.9,2,0.91,0.65,0.79,1.63,2.36,2.55,3.44,2.2,6.7462,7.864,11.2603,13.6181,13.5984,6.11,19.3,2.27,0.00143,0.0000899,2175.15,3680.15,3948.15,50.5,14.175,3680,5828,4300,90.2,20.28,9,22,7,8,3,4,6,2,2,1,0.489,0.132,0.709,0.918,14.304,1672.64,719.44,719.44,3.2,32.24,0.33444,0.346424,8.17425658,52.34433865,2877888.589,5452342.843,41.36,3.2,30.28252504,0
28,110,6,8,8,23,74,6,8,8,23,74,6,8,8,4,6,2,2,2,5,6,14,16,16,1.9,2,0.91,0.65,0.65,1.63,2.36,2.55,3.44,3.44,6.7462,7.864,11.2603,13.6181,13.6181,6.11,19.3,2.27,0.00143,0.00143,2175.15,3680.15,3948.15,50.5,50.5,3680,5828,4300,90.2,90.2,9,22,7,8,8,4,6,2,2,2,0.489,0.132,0.709,0.918,0.918,1585.6,667.36,667.36,2.56,23.84,0.363336,0.475384,8.197808954,52.34137131,2849628.901,5375837.834,31.76,2.56,0.08799256,0
28,110,7,45,45,23,74,7,35,35,23,74,7,35,35,4,6,2,4,4,5,6,15,17,17,1.9,2,0.75,1.1,1.1,1.63,2.36,3.04,2.96,2.96,6.7462,7.864,14.5341,11.8138,11.8138,6.11,19.3,0.00125,3.12,3.12,2175.15,3680.15,63.29,266.05,266.05,3680,5828,77.36,332,332,9,22,8,19,19,4,6,2,4,4,0.489,0.132,1.04,0.474,0.474,1187.6,489.76,489.76,1.6,28.8,0.2416,0.29016,8.150165642,45.78611525,2019614.416,5344908.098,33.04,1.6,0.08522416,1
28,110,7,45,0,23,74,7,35,1,23,74,7,35,1,4,6,2,4,1,5,6,15,17,1,1.9,2,0.75,1.1,0.79,1.63,2.36,3.04,2.96,2.2,6.7462,7.864,14.5341,11.8138,13.5984,6.11,19.3,0.00125,3.12,0.0000899,2175.15,3680.15,63.29,266.05,14.175,3680,5828,77.36,332,20.28,9,22,8,19,3,4,6,2,4,1,0.489,0.132,1.04,0.474,14.304,1547.6,672,672,3.04,37.76,0.290456,0.270096,9.55875756,51.34980605,2132941.844,5574653.219,50.96,3.04,30.42381856,0
28,110,7,18,45,23,74,7,17,35,23,74,7,17,35,4,6,2,3,4,5,6,15,17,17,1.9,2,0.75,0.97,1.1,1.63,2.36,3.04,3.16,2.96,6.7462,7.864,14.5341,12.9676,11.8138,6.11,19.3,0.00125,0.00321,3.12,2175.15,3680.15,63.29,172.31,266.05,3680,5828,77.36,239.11,332,9,22,8,11,19,4,6,2,3,4,0.489,0.132,1.04,0.479,0.474,1325.84,540.16,540.16,1.76,28.8,0.258344,0.32616,8.94441387,51.34268607,2059419.569,5410117.918,31.76,1.76,0.08513256,1
28,110,7,18,18,23,74,7,17,17,23,74,7,17,17,4,6,2,3,3,5,6,15,17,17,1.9,2,0.75,0.97,0.97,1.63,2.36,3.04,3.16,3.16,6.7462,7.864,14.5341,12.9676,12.9676,6.11,19.3,0.00125,0.00321,0.00321,2175.15,3680.15,63.29,172.31,172.31,3680,5828,77.36,239.11,239.11,9,22,8,11,11,4,6,2,3,3,0.489,0.132,1.04,0.479,0.479,1405.76,564.64,564.64,1.84,28.8,0.273736,0.35896,9.632161744,56.1221065,2098521.748,5474637.454,25.36,1.84,0.08503896,1
28,110,7,18,0,23,74,7,17,1,23,74,7,17,1,4,6,2,3,1,5,6,15,17,1,1.9,2,0.75,0.97,0.79,1.63,2.36,3.04,3.16,2.2,6.7462,7.864,14.5341,12.9676,13.5984,6.11,19.3,0.00125,0.00321,0.0000899,2175.15,3680.15,63.29,172.31,14.175,3680,5828,77.36,239.11,20.28,9,22,8,11,3,4,6,2,3,1,0.489,0.132,1.04,0.479,14.304,1588.64,673.44,673.44,2.96,37.76,0.303976,0.318256,10.18828007,56.12844851,2170858.137,5637546.586,39.44,2.96,30.41819496,0
28,110,7,10,45,23,74,7,9,35,23,74,7,9,35,4,6,2,2,4,5,6,15,17,17,1.9,2,0.75,0.57,1.1,1.63,2.36,3.04,3.98,2.96,6.7462,7.864,14.5341,17.4228,11.8138,6.11,19.3,0.00125,0.0017,3.12,2175.15,3680.15,63.29,53.63,266.05,3680,5828,77.36,85.03,332,9,22,8,6,19,4,6,2,2,4,0.489,0.132,1.04,0.824,0.474,1411.6,595.84,595.84,2.24,28.8,0.343784,0.607584,16.00954131,51.34613146,2113848.686,5524372.306,41.36,2.24,0.09813216,1
28,110,7,10,18,23,74,7,9,17,23,74,7,9,17,4,6,2,2,3,5,6,15,17,17,1.9,2,0.75,0.57,0.97,1.63,2.36,3.04,3.98,3.16,6.7462,7.864,14.5341,17.4228,12.9676,6.11,19.3,0.00125,0.0017,0.00321,2175.15,3680.15,63.29,53.63,172.31,3680,5828,77.36,85.03,239.11,9,22,8,6,11,4,6,2,2,3,0.489,0.132,1.04,0.824,0.479,1474.24,608.8,608.8,2.24,28.8,0.355016,0.627264,16.28605641,56.12517539,2152060.86,5587746.843,31.76,2.24,0.09790056,1
28,110,7,10,10,23,74,7,9,9,23,74,7,9,9,4,6,2,2,2,5,6,15,17,17,1.9,2,0.75,0.57,0.57,1.63,2.36,3.04,3.98,3.98,6.7462,7.864,14.5341,17.4228,17.4228,6.11,19.3,0.00125,0.0017,0.0017,2175.15,3680.15,63.29,53.63,53.63,3680,5828,77.36,85.03,85.03,9,22,8,6,6,4,6,2,2,2,0.489,0.132,1.04,0.824,0.824,1537.6,647.84,647.84,2.56,28.8,0.423496,0.841776,21.35204651,56.12824408,2204473.176,5698956.979,36.16,2.56,0.10124016,1
28,110,7,10,0,23,74,7,9,1,23,74,7,9,1,4,6,2,2,1,5,6,15,17,1,1.9,2,0.75,0.57,0.79,1.63,2.36,3.04,3.98,2.2,6.7462,7.864,14.5341,17.4228,13.5984,6.11,19.3,0.00125,0.0017,0.0000899,2175.15,3680.15,63.29,53.63,14.175,3680,5828,77.36,85.03,20.28,9,22,8,6,3,4,6,2,2,1,0.489,0.132,1.04,0.824,14.304,1645.6,707.36,707.36,3.2,37.76,0.379496,0.649536,16.61734752,56.13151701,2222895.851,5747958.588,42.64,3.2,30.04948656,0
28,110,7,0,0,23,74,7,1,1,23,74,7,1,1,4,6,2,1,1,5,6,15,1,1,1.9,2,0.75,0.79,0.79,1.63,2.36,3.04,2.2,2.2,6.7462,7.864,14.5341,13.5984,13.5984,6.11,19.3,0.00125,0.0000899,0.0000899,2175.15,3680.15,63.29,14.175,14.175,3680,5828,77.36,20.28,20.28,9,22,8,3,3,4,6,2,1,1,0.489,0.132,1.04,14.304,14.304,1745.6,761.76,761.76,3.76,26.24,0.331624,0.203824,10.71256571,56.13478974,2241193.992,5796624.791,48.4,3.76,45.46090096,0
28,110,7,8,45,23,74,7,8,35,23,74,7,8,35,4,6,2,2,4,5,6,15,16,17,1.9,2,0.75,0.65,1.1,1.63,2.36,3.04,3.44,2.96,6.7462,7.864,14.5341,13.6181,11.8138,6.11,19.3,0.00125,0.00143,3.12,2175.15,3680.15,63.29,50.5,266.05,3680,5828,77.36,90.2,332,9,22,8,8,19,4,6,2,2,4,0.489,0.132,1.04,0.918,0.474,1436.24,604.24,604.24,2.24,26.96,0.3226,0.398064,9.579994002,51.3467476,2115345.172,5520415.436,36.56,2.24,0.10827664,1
28,110,7,8,18,23,74,7,8,17,23,74,7,8,17,4,6,2,2,3,5,6,15,16,17,1.9,2,0.75,0.65,0.97,1.63,2.36,3.04,3.44,3.16,6.7462,7.864,14.5341,13.6181,12.9676,6.11,19.3,0.00125,0.00143,0.00321,2175.15,3680.15,63.29,50.5,172.31,3680,5828,77.36,90.2,239.11,9,22,8,8,11,4,6,2,2,3,0.489,0.132,1.04,0.918,0.479,1494.56,615.76,615.76,2.24,26.96,0.334664,0.426384,10.20769812,56.1257242,2153533.873,5583828.392,28.24,2.24,0.10800744,1
28,110,7,8,10,23,74,7,8,9,23,74,7,8,9,4,6,2,2,2,5,6,15,16,17,1.9,2,0.75,0.65,0.57,1.63,2.36,3.04,3.44,3.98,6.7462,7.864,14.5341,13.6181,17.4228,6.11,19.3,0.00125,0.00143,0.0017,2175.15,3680.15,63.29,50.5,53.63,3680,5828,77.36,90.2,85.03,9,22,8,8,6,4,6,2,2,2,0.489,0.132,1.04,0.918,0.824,1556.64,654.16,654.16,2.56,26.96,0.405704,0.67632,16.62974418,56.12879287,2205916.471,5695102.256,33.44,2.56,0.10875264,0
28,110,7,8,0,23,74,7,8,1,23,74,7,8,1,4,6,2,2,1,5,6,15,16,1,1.9,2,0.75,0.65,0.79,1.63,2.36,3.04,3.44,2.2,6.7462,7.864,14.5341,13.6181,13.5984,6.11,19.3,0.00125,0.00143,0.0000899,2175.15,3680.15,63.29,50.5,14.175,3680,5828,77.36,90.2,20.28,9,22,8,8,3,4,6,2,2,1,0.489,0.132,1.04,0.918,14.304,1663.04,713.04,713.04,3.2,34.64,0.360296,0.407184,10.73098962,56.13206576,2224329.268,5744130.645,40.4,3.2,29.95562944,0
28,110,7,8,8,23,74,7,8,8,23,74,7,8,8,4,6,2,2,2,5,6,15,16,16,1.9,2,0.75,0.65,0.65,1.63,2.36,3.04,3.44,3.44,6.7462,7.864,14.5341,13.6181,13.6181,6.11,19.3,0.00125,0.00143,0.00143,2175.15,3680.15,63.29,50.5,50.5,3680,5828,77.36,90.2,90.2,9,22,8,8,8,4,6,2,2,2,0.489,0.132,1.04,0.918,0.918,1575.36,660.4,660.4,2.56,25.04,0.3874,0.487536,10.74938248,56.12934165,2207358.983,5691245.395,30.4,2.56,0.11555824,0
28,50,6,45,0,23,39,6,35,1,23,39,6,35,1,4,5,2,4,1,5,3,14,17,1,1.9,2.3,0.91,1.1,0.79,1.63,1.22,2.55,2.96,2.2,6.7462,6.2173,11.2603,11.8138,13.5984,6.11,4.47,2.27,3.12,0.0000899,2175.15,1799.15,3948.15,266.05,14.175,3680,3609,4300,332,20.28,9,21,7,19,3,4,5,2,4,1,0.489,0.298,0.709,0.474,14.304,403.36,229.76,229.76,2.16,40,0.35244,0.389336,8.539248724,4.238309145,2034062.954,3329816.534,48.96,2.16,30.53821656,0
28,50,6,18,45,23,39,6,17,35,23,39,6,17,35,4,5,2,3,4,5,3,14,17,17,1.9,2.3,0.91,0.97,1.1,1.63,1.22,2.55,3.16,2.96,6.7462,6.2173,11.2603,12.9676,11.8138,6.11,4.47,2.27,0.00321,3.12,2175.15,1799.15,3948.15,172.31,266.05,3680,3609,4300,239.11,332,9,21,7,11,19,4,5,2,3,4,0.489,0.298,0.709,0.479,0.474,269.44,144,144,1.04,36.16,0.313704,0.570584,7.676596922,4.234324553,1935190.247,3130204.71,31.04,1.04,0.01704056,0
28,50,6,18,0,23,39,6,17,1,23,39,6,17,1,4,5,2,3,1,5,3,14,17,1,1.9,2.3,0.91,0.97,0.79,1.63,1.22,2.55,3.16,2.2,6.7462,6.2173,11.2603,12.9676,13.5984,6.11,4.47,2.27,0.00321,0.0000899,2175.15,1799.15,3948.15,172.31,14.175,3680,3609,4300,239.11,20.28,9,21,7,11,3,4,5,2,3,1,0.489,0.298,0.709,0.479,14.304,312.64,179.36,179.36,2,40,0.370744,0.463576,9.622953066,5.88488933,2087006.593,3407599.35,36.16,2,30.53265896,0
28,50,6,10,45,23,39,6,9,35,23,39,6,9,35,4,5,2,2,4,5,3,14,17,17,1.9,2.3,0.91,0.57,1.1,1.63,1.22,2.55,3.98,2.96,6.7462,6.2173,11.2603,17.4228,11.8138,6.11,4.47,2.27,0.0017,3.12,2175.15,1799.15,3948.15,53.63,266.05,3680,3609,4300,85.03,332,9,21,7,6,19,4,5,2,2,4,0.489,0.298,0.709,0.824,0.474,316.16,176.64,176.64,1.44,36.16,0.413864,0.958936,16.49546929,4.236252542,2008644.812,3269156.766,39.84,1.44,0.03459416,0
